:+1:	👍
:man_rowing_boat:	🚣‍♂️
:man_rowing_boat_tone1:	🚣🏻‍♂️
:man_rowing_boat_tone2:	🚣🏼‍♂️
:man_rowing_boat_tone3:	🚣🏽‍♂️
:man_rowing_boat_tone4:	🚣🏾‍♂️
:man_rowing_boat_tone5:	🚣🏿‍♂️
:man_running:	🏃‍♂️
:man_running_facing_right:	🏃‍♂️‍➡️
:man_running_tone1:	🏃🏻‍♂️
:man_running_tone2:	🏃🏼‍♂️
:man_running_tone3:	🏃🏽‍♂️
:man_running_tone4:	🏃🏾‍♂️
:man_running_tone5:	🏃🏿‍♂️
:man_scientist:	👨‍🔬
:man_scientist_tone1:	👨🏻‍🔬
:man_scientist_tone2:	👨🏼‍🔬
:man_scientist_tone3:	👨🏽‍🔬
:man_scientist_tone4:	👨🏾‍🔬
:man_scientist_tone5:	👨🏿‍🔬
:man_shrugging:	🤷‍♂️
:man_shrugging_tone1:	🤷🏻‍♂️
:man_shrugging_tone2:	🤷🏼‍♂️
:man_shrugging_tone3:	🤷🏽‍♂️
:man_shrugging_tone4:	🤷🏾‍♂️
:man_shrugging_tone5:	🤷🏿‍♂️
:man_singer:	👨‍🎤
:man_singer_tone1:	👨🏻‍🎤
:man_singer_tone2:	👨🏼‍🎤
:man_singer_tone3:	👨🏽‍🎤
:man_singer_tone4:	👨🏾‍🎤
:man_singer_tone5:	👨🏿‍🎤
:man_standing:	🧍‍♂️
:man_student:	👨‍🎓
:man_student_tone1:	👨🏻‍🎓
:man_student_tone2:	👨🏼‍🎓
:man_student_tone3:	👨🏽‍🎓
:man_student_tone4:	👨🏾‍🎓
:man_student_tone5:	👨🏿‍🎓
:man_superhero:	🦸‍♂️
:man_supervillain:	🦹‍♂️
:man_surfing:	🏄‍♂️
:man_surfing_tone1:	🏄🏻‍♂️
:man_surfing_tone2:	🏄🏼‍♂️
:man_surfing_tone3:	🏄🏽‍♂️
:man_surfing_tone4:	🏄🏾‍♂️
:man_surfing_tone5:	🏄🏿‍♂️
:man_swimming:	🏊‍♂️
:man_swimming_tone1:	🏊🏻‍♂️
:man_swimming_tone2:	🏊🏼‍♂️
:man_swimming_tone3:	🏊🏽‍♂️
:man_swimming_tone4:	🏊🏾‍♂️
:man_swimming_tone5:	🏊🏿‍♂️
:man_teacher:	👨‍🏫
:man_teacher_tone1:	👨🏻‍🏫
:man_teacher_tone2:	👨🏼‍🏫
:man_teacher_tone3:	👨🏽‍🏫
:man_teacher_tone4:	👨🏾‍🏫
:man_teacher_tone5:	👨🏿‍🏫
:man_technologist:	👨‍💻
:man_technologist_tone1:	👨🏻‍💻
:man_technologist_tone2:	👨🏼‍💻
:man_technologist_tone3:	👨🏽‍💻
:man_technologist_tone4:	👨🏾‍💻
:man_technologist_tone5:	👨🏿‍💻
:man_tipping_hand:	💁‍♂️
:man_tipping_hand_tone1:	💁🏻‍♂️
:man_tipping_hand_tone2:	💁🏼‍♂️
:man_tipping_hand_tone3:	💁🏽‍♂️
:man_tipping_hand_tone4:	💁🏾‍♂️
:man_tipping_hand_tone5:	💁🏿‍♂️
:man_tone1:	👨🏻
:man_tone2:	👨🏼
:man_tone3:	👨🏽
:man_tone4:	👨🏾
:man_tone5:	👨🏿
:man_vampire:	🧛‍♂️
:man_vampire_tone1:	🧛🏻‍♂️
:man_vampire_tone2:	🧛🏼‍♂️
:man_vampire_tone3:	🧛🏽‍♂️
:man_vampire_tone4:	🧛🏾‍♂️
:man_vampire_tone5:	🧛🏿‍♂️
:man_walking:	🚶‍♂️
:man_walking_facing_right:	🚶‍♂️‍➡️
:man_walking_tone1:	🚶🏻‍♂️
:man_walking_tone2:	🚶🏼‍♂️
:man_walking_tone3:	🚶🏽‍♂️
:man_walking_tone4:	🚶🏾‍♂️
:man_walking_tone5:	🚶🏿‍♂️
:man_wearing_turban:	👳‍♂️
:man_wearing_turban_tone1:	👳🏻‍♂️
:man_wearing_turban_tone2:	👳🏼‍♂️
:man_wearing_turban_tone3:	👳🏽‍♂️
:man_wearing_turban_tone4:	👳🏾‍♂️
:man_wearing_turban_tone5:	👳🏿‍♂️
:man_white_hair:	👨‍🦳
:man_with_beard:	🧔‍♂️
:man_with_chinese_cap:	👲
:man_with_chinese_cap_tone1:	👲🏻
:man_with_chinese_cap_tone2:	👲🏼
:man_with_chinese_cap_tone3:	👲🏽
:man_with_chinese_cap_tone4:	👲🏾
:man_with_chinese_cap_tone5:	👲🏿
:man_with_gua_pi_mao:	👲
:man_with_probing_cane:	👨‍🦯
:man_with_turban:	👳‍♂️
:man_with_veil:	👰‍♂️
:man_with_white_cane:	👨‍🦯
:man_with_white_cane_facing_right:	👨‍🦯‍➡️
:man_zombie:	🧟‍♂️
:mandarin:	🍊
:mango:	🥭
:mans_shoe:	👞
:mantelpiece_clock:	🕰️
:manual_wheelchair:	🦽
:man’s_shoe:	👞
:map:	🗺
:map_of_Japan:	🗾
:maple_leaf:	🍁
:maracas:	🪇
:marshall_islands:	🇲🇭
:martial_arts_uniform:	🥋
:martinique:	🇲🇶
:mask:	😷
:massage:	💆‍♀️
:massage_man:	💆‍♂️
:massage_woman:	💆‍♀️
:mate:	🧉
:mate_drink:	🧉
:mauritania:	🇲🇷
:mauritius:	🇲🇺
:mayotte:	🇾🇹
:meat_on_bone:	🍖
:mechanic:	🧑‍🔧
:mechanical_arm:	🦾
:mechanical_leg:	🦿
:medal:	🎖️
:medal_military:	🎖️
:medal_sports:	🏅
:medical_symbol:	⚕️
:mega:	📣
:megaphone:	📣
:melon:	🍈
:melting_face:	🫠
:memo:	📝
:men-with-bunny-ears-partying:	👯‍♂️
:men_holding_hands:	👬
:men_with_bunny_ears:	👯‍♂️
:men_with_bunny_ears_partying:	👯‍♂️
:men_wrestling:	🤼‍♂️
:mending_heart:	❤️‍🩹
:menorah:	🕎
:menorah_with_nine_branches:	🕎
:mens:	🚹
:men’s_room:	🚹
:mermaid:	🧜‍♀️
:mermaid_tone1:	🧜🏻‍♀️
:mermaid_tone2:	🧜🏼‍♀️
:mermaid_tone3:	🧜🏽‍♀️
:mermaid_tone4:	🧜🏾‍♀️
:mermaid_tone5:	🧜🏿‍♀️
:merman:	🧜‍♂️
:merman_tone1:	🧜🏻‍♂️
:merman_tone2:	🧜🏼‍♂️
:merman_tone3:	🧜🏽‍♂️
:merman_tone4:	🧜🏾‍♂️
:merman_tone5:	🧜🏿‍♂️
:merperson:	🧜‍♂️
:merperson_tone1:	🧜🏻
:merperson_tone2:	🧜🏼
:merperson_tone3:	🧜🏽
:merperson_tone4:	🧜🏾
:merperson_tone5:	🧜🏿
:metal:	🤘
:metal_tone1:	🤘🏻
:metal_tone2:	🤘🏼
:metal_tone3:	🤘🏽
:metal_tone4:	🤘🏾
:metal_tone5:	🤘🏿
:metro:	🚇
:mexico:	🇲🇽
:microbe:	🦠
:micronesia:	🇫🇲
:microphone:	🎤
:microphone2:	🎙
:microscope:	🔬
:middle_finger:	🖕
:middle_finger_tone1:	🖕🏻
:middle_finger_tone2:	🖕🏼
:middle_finger_tone3:	🖕🏽
:middle_finger_tone4:	🖕🏾
:middle_finger_tone5:	🖕🏿
:military_helmet:	🪖
:military_medal:	🎖
:milk:	🥛
:milk_glass:	🥛
:milky_way:	🌌
:minibus:	🚐
:minidisc:	💽
:minus:	➖
:mirror:	🪞
:mirror_ball:	🪩
:moai:	🗿
:mobile_phone:	📱
:mobile_phone_off:	📴
:mobile_phone_with_arrow:	📲
:moldova:	🇲🇩
:monaco:	🇲🇨
:money-mouth_face:	🤑
:money_bag:	💰
:money_mouth:	🤑
:money_mouth_face:	🤑
:money_with_wings:	💸
:moneybag:	💰
:mongolia:	🇲🇳
:monkey:	🐒
:monkey_face:	🐵
:monocle_face:	🧐
:monorail:	🚝
:montenegro:	🇲🇪
:montserrat:	🇲🇸
:moon:	🌔
:moon_cake:	🥮
:moon_viewing_ceremony:	🎑
:moose:	🫎
:morocco:	🇲🇦
:mortar_board:	🎓
:mosque:	🕌
:mosquito:	🦟
:mostly_sunny:	🌤️
:motor_boat:	🛥️
:motor_scooter:	🛵
:motorboat:	🛥
:motorcycle:	🏍
:motorized_wheelchair:	🦼
:motorway:	🛣️
:mount_fuji:	🗻
:mountain:	⛰️
:mountain_bicyclist:	🚵‍♂️
:mountain_biking_man:	🚵‍♂️
:mountain_biking_woman:	🚵‍♀️
:mountain_cableway:	🚠
:mountain_railway:	🚞
:mountain_snow:	🏔
:mouse:	🐭
:mouse2:	🐁
:mouse_face:	🐭
:mouse_three_button:	🖱
:mouse_trap:	🪤
:mouth:	👄
:movie_camera:	🎥
:moyai:	🗿
:mozambique:	🇲🇿
:mrs_claus:	🤶
:mrs_claus_tone1:	🤶🏻
:mrs_claus_tone2:	🤶🏼
:mrs_claus_tone3:	🤶🏽
:mrs_claus_tone4:	🤶🏾
:mrs_claus_tone5:	🤶🏿
:multiply:	✖
:muscle:	💪
:muscle_tone1:	💪🏻
:muscle_tone2:	💪🏼
:muscle_tone3:	💪🏽
:muscle_tone4:	💪🏾
:muscle_tone5:	💪🏿
:mushroom:	🍄
:musical_keyboard:	🎹
:musical_note:	🎵
:musical_notes:	🎶
:musical_score:	🎼
:mute:	🔇
:muted_speaker:	🔇
:mx_claus:	🧑‍🎄
:myanmar:	🇲🇲
:nail_care:	💅
:nail_care_tone1:	💅🏻
:nail_care_tone2:	💅🏼
:nail_care_tone3:	💅🏽
:nail_care_tone4:	💅🏾
:nail_care_tone5:	💅🏿
:nail_polish:	💅
:name_badge:	📛
:namibia:	🇳🇦
:national_park:	🏞️
:nauru:	🇳🇷
:nauseated_face:	🤢
:nazar_amulet:	🧿
:necktie:	👔
:negative_squared_cross_mark:	❎
:nepal:	🇳🇵
:nerd:	🤓
:nerd_face:	🤓
:nest_with_eggs:	🪺
:nesting_dolls:	🪆
:netherlands:	🇳🇱
:neutral_face:	😐
:new:	🆕
:new_caledonia:	🇳🇨
:new_moon:	🌑
:new_moon_face:	🌚
:new_moon_with_face:	🌚
:new_zealand:	🇳🇿
:newspaper:	📰
:newspaper2:	🗞
:newspaper_roll:	🗞️
:next_track_button:	⏭
:ng:	🆖
:ng_man:	🙅‍♂️
:ng_woman:	🙅‍♀️
:nicaragua:	🇳🇮
:niger:	🇳🇪
:nigeria:	🇳🇬
:night_with_stars:	🌃
:nine:	9️⃣
:nine-thirty:	🕤
:nine_o’clock:	🕘
:ninja:	🥷
:niue:	🇳🇺
:no_bell:	🔕
:no_bicycles:	🚳
:no_entry:	⛔
:no_entry_sign:	🚫
:no_good:	🙅‍♀️
:no_good_man:	🙅‍♂️
:no_good_woman:	🙅‍♀️
:no_littering:	🚯
:no_mobile_phones:	📵
:no_mouth:	😶
:no_one_under_eighteen:	🔞
:no_pedestrians:	🚷
:no_smoking:	🚭
:non-potable_water:	🚱
:norfolk_island:	🇳🇫
:north_korea:	🇰🇵
:northern_mariana_islands:	🇲🇵
:norway:	🇳🇴
:nose:	👃
:nose_tone1:	👃🏻
:nose_tone2:	👃🏼
:nose_tone3:	👃🏽
:nose_tone4:	👃🏾
:nose_tone5:	👃🏿
:notebook:	📓
:notebook_with_decorative_cover:	📔
:notepad_spiral:	🗒
:notes:	🎶
:nut_and_bolt:	🔩
:o:	⭕
:o2:	🅾️
:ocean:	🌊
:octagonal_sign:	🛑
:octopus:	🐙
:oden:	🍢
:office:	🏢
:office_building:	🏢
:office_worker:	🧑‍💼
:ogre:	👹
:oil:	🛢
:oil_drum:	🛢️
:ok:	🆗
:ok_hand:	👌
:ok_hand_tone1:	👌🏻
:ok_hand_tone2:	👌🏼
:ok_hand_tone3:	👌🏽
:ok_hand_tone4:	👌🏾
:ok_hand_tone5:	👌🏿
:ok_man:	🙆‍♂️
:ok_person:	🙆
:ok_woman:	🙆‍♀️
:old_key:	🗝️
:old_man:	👴
:old_woman:	👵
:older_adult:	🧓
:older_adult_tone1:	🧓🏻
:older_adult_tone2:	🧓🏼
:older_adult_tone3:	🧓🏽
:older_adult_tone4:	🧓🏾
:older_adult_tone5:	🧓🏿
:older_man:	👴
:older_man_tone1:	👴🏻
:older_man_tone2:	👴🏼
:older_man_tone3:	👴🏽
:older_man_tone4:	👴🏾
:older_man_tone5:	👴🏿
:older_person:	🧓
:older_woman:	👵
:older_woman_tone1:	👵🏻
:older_woman_tone2:	👵🏼
:older_woman_tone3:	👵🏽
:older_woman_tone4:	👵🏾
:older_woman_tone5:	👵🏿
:olive:	🫒
:om:	🕉
:om_symbol:	🕉️
:oman:	🇴🇲
:on:	🔛
:oncoming_automobile:	🚘
:oncoming_bus:	🚍
:oncoming_fist:	👊
:oncoming_police_car:	🚔
:oncoming_taxi:	🚖
:one:	1️⃣
:one-piece_swimsuit:	🩱
:one-thirty:	🕜
:one_o’clock:	🕐
:one_piece_swimsuit:	🩱
:onion:	🧅
:open_book:	📖
:open_file_folder:	📂
:open_hands:	👐
:open_hands_tone1:	👐🏻
:open_hands_tone2:	👐🏼
:open_hands_tone3:	👐🏽
:open_hands_tone4:	👐🏾
:open_hands_tone5:	👐🏿
:open_mailbox_with_lowered_flag:	📭
:open_mailbox_with_raised_flag:	📬
:open_mouth:	😮
:open_umbrella:	☂️
:ophiuchus:	⛎
:optical_disk:	💿
:orange:	🍊
:orange_book:	📙
:orange_circle:	🟠
:orange_heart:	🧡
:orange_square:	🟧
:orangutan:	🦧
:orthodox_cross:	☦️
:otter:	🦦
:outbox_tray:	📤
:owl:	🦉
:ox:	🐂
:oyster:	🦪
:package:	📦
:page_facing_up:	📄
:page_with_curl:	📃
:pager:	📟
:paintbrush:	🖌
:pakistan:	🇵🇰
:palau:	🇵🇼
:palestinian_territories:	🇵🇸
:palm_down_hand:	🫳
:palm_tree:	🌴
:palm_up_hand:	🫴
:palms_up_together:	🤲
:palms_up_together_tone1:	🤲🏻
:palms_up_together_tone2:	🤲🏼
:palms_up_together_tone3:	🤲🏽
:palms_up_together_tone4:	🤲🏾
:palms_up_together_tone5:	🤲🏿
:panama:	🇵🇦
:pancakes:	🥞
:panda:	🐼
:panda_face:	🐼
:paperclip:	📎
:paperclips:	🖇
:papua_new_guinea:	🇵🇬
:parachute:	🪂
:paraguay:	🇵🇾
:parasol_on_ground:	⛱️
:park:	🏞
:parking:	🅿️
:parrot:	🦜
:part_alternation_mark:	〽️
:partly_sunny:	⛅
:partly_sunny_rain:	🌦️
:party_popper:	🎉
:partying_face:	🥳
:passenger_ship:	🛳️
:passport_control:	🛂
:pause_button:	⏸
:paw_prints:	🐾
:pea_pod:	🫛
:peace:	☮
:peace_symbol:	☮️
:peach:	🍑
:peacock:	🦚
:peanuts:	🥜
:pear:	🍐
:pen:	🖊
:pen_ballpoint:	🖊
:pen_fountain:	🖋
:pencil:	✏
:pencil2:	✏️
:penguin:	🐧
:pensive:	😔
:pensive_face:	😔
:people_holding_hands:	🧑‍🤝‍🧑
:people_hugging:	🫂
:people_with_bunny_ears:	👯
:people_with_bunny_ears_partying:	👯
:people_wrestling:	🤼
:performing_arts:	🎭
:persevere:	😣
:persevering_face:	😣
:person:	🧑
:person_bald:	🧑‍🦲
:person_beard:	🧔
:person_biking:	🚴
:person_biking_tone1:	🚴🏻
:person_biking_tone2:	🚴🏼
:person_biking_tone3:	🚴🏽
:person_biking_tone4:	🚴🏾
:person_biking_tone5:	🚴🏿
:person_blond_hair:	👱
:person_bouncing_ball:	⛹
:person_bouncing_ball_tone1:	⛹🏻
:person_bouncing_ball_tone2:	⛹🏼
:person_bouncing_ball_tone3:	⛹🏽
:person_bouncing_ball_tone4:	⛹🏾
:person_bouncing_ball_tone5:	⛹🏿
:person_bowing:	🙇
:person_bowing_tone1:	🙇🏻
:person_bowing_tone2:	🙇🏼
:person_bowing_tone3:	🙇🏽
:person_bowing_tone4:	🙇🏾
:person_bowing_tone5:	🙇🏿
:person_cartwheeling:	🤸
:person_climbing:	🧗‍♀️
:person_climbing_tone1:	🧗🏻
:person_climbing_tone2:	🧗🏼
:person_climbing_tone3:	🧗🏽
:person_climbing_tone4:	🧗🏾
:person_climbing_tone5:	🧗🏿
:person_curly_hair:	🧑‍🦱
:person_doing_cartwheel:	🤸
:person_doing_cartwheel_tone1:	🤸🏻
:person_doing_cartwheel_tone2:	🤸🏼
:person_doing_cartwheel_tone3:	🤸🏽
:person_doing_cartwheel_tone4:	🤸🏾
:person_doing_cartwheel_tone5:	🤸🏿
:person_facepalming:	🤦
:person_facepalming_tone1:	🤦🏻
:person_facepalming_tone2:	🤦🏼
:person_facepalming_tone3:	🤦🏽
:person_facepalming_tone4:	🤦🏾
:person_facepalming_tone5:	🤦🏿
:person_feeding_baby:	🧑‍🍼
:person_fencing:	🤺
:person_frowning:	🙍‍♀️
:person_frowning_tone1:	🙍🏻
:person_frowning_tone2:	🙍🏼
:person_frowning_tone3:	🙍🏽
:person_frowning_tone4:	🙍🏾
:person_frowning_tone5:	🙍🏿
:person_gesturing_NO:	🙅
:person_gesturing_OK:	🙆
:person_gesturing_no:	🙅
:person_gesturing_no_tone1:	🙅🏻
:person_gesturing_no_tone2:	🙅🏼
:person_gesturing_no_tone3:	🙅🏽
:person_gesturing_no_tone4:	🙅🏾
:person_gesturing_no_tone5:	🙅🏿
:person_gesturing_ok:	🙆
:person_gesturing_ok_tone1:	🙆🏻
:person_gesturing_ok_tone2:	🙆🏼
:person_gesturing_ok_tone3:	🙆🏽
:person_gesturing_ok_tone4:	🙆🏾
:person_gesturing_ok_tone5:	🙆🏿
:person_getting_haircut:	💇
:person_getting_haircut_tone1:	💇🏻
:person_getting_haircut_tone2:	💇🏼
:person_getting_haircut_tone3:	💇🏽
:person_getting_haircut_tone4:	💇🏾
:person_getting_haircut_tone5:	💇🏿
:person_getting_massage:	💆
:person_getting_massage_tone1:	💆🏻
:person_getting_massage_tone2:	💆🏼
:person_getting_massage_tone3:	💆🏽
:person_getting_massage_tone4:	💆🏾
:person_getting_massage_tone5:	💆🏿
:person_golfing:	🏌
:person_golfing_tone1:	🏌🏻
:person_golfing_tone2:	🏌🏼
:person_golfing_tone3:	🏌🏽
:person_golfing_tone4:	🏌🏾
:person_golfing_tone5:	🏌🏿
:person_in_bed:	🛌
:person_in_bed_tone1:	🛌🏻
:person_in_bed_tone2:	🛌🏼
:person_in_bed_tone3:	🛌🏽
:person_in_bed_tone4:	🛌🏾
:person_in_bed_tone5:	🛌🏿
:person_in_lotus_position:	🧘‍♀️
:person_in_lotus_position_tone1:	🧘🏻
:person_in_lotus_position_tone2:	🧘🏼
:person_in_lotus_position_tone3:	🧘🏽
:person_in_lotus_position_tone4:	🧘🏾
:person_in_lotus_position_tone5:	🧘🏿
:person_in_manual_wheelchair:	🧑‍🦽
:person_in_manual_wheelchair_facing_right:	🧑‍🦽‍➡️
:person_in_motorized_wheelchair:	🧑‍🦼
:person_in_motorized_wheelchair_facing_right:	🧑‍🦼‍➡️
:person_in_steamy_room:	🧖‍♂️
:person_in_steamy_room_tone1:	🧖🏻
:person_in_steamy_room_tone2:	🧖🏼
:person_in_steamy_room_tone3:	🧖🏽
:person_in_steamy_room_tone4:	🧖🏾
:person_in_steamy_room_tone5:	🧖🏿
:person_in_suit_levitating:	🕴
:person_in_tuxedo:	🤵
:person_juggling:	🤹
:person_juggling_tone1:	🤹🏻
:person_juggling_tone2:	🤹🏼
:person_juggling_tone3:	🤹🏽
:person_juggling_tone4:	🤹🏾
:person_juggling_tone5:	🤹🏿
:person_kneeling:	🧎
:person_kneeling_facing_right:	🧎‍➡️
:person_lifting_weights:	🏋
:person_lifting_weights_tone1:	🏋🏻
:person_lifting_weights_tone2:	🏋🏼
:person_lifting_weights_tone3:	🏋🏽
:person_lifting_weights_tone4:	🏋🏾
:person_lifting_weights_tone5:	🏋🏿
:person_mountain_biking:	🚵
:person_mountain_biking_tone1:	🚵🏻
:person_mountain_biking_tone2:	🚵🏼
:person_mountain_biking_tone3:	🚵🏽
:person_mountain_biking_tone4:	🚵🏾
:person_mountain_biking_tone5:	🚵🏿
:person_playing_handball:	🤾
:person_playing_handball_tone1:	🤾🏻
:person_playing_handball_tone2:	🤾🏼
:person_playing_handball_tone3:	🤾🏽
:person_playing_handball_tone4:	🤾🏾
:person_playing_handball_tone5:	🤾🏿
:person_playing_water_polo:	🤽
:person_playing_water_polo_tone1:	🤽🏻
:person_playing_water_polo_tone2:	🤽🏼
:person_playing_water_polo_tone3:	🤽🏽
:person_playing_water_polo_tone4:	🤽🏾
:person_playing_water_polo_tone5:	🤽🏿
:person_pouting:	🙎
:person_pouting_tone1:	🙎🏻
:person_pouting_tone2:	🙎🏼
:person_pouting_tone3:	🙎🏽
:person_pouting_tone4:	🙎🏾
:person_pouting_tone5:	🙎🏿
:person_raising_hand:	🙋
:person_raising_hand_tone1:	🙋🏻
:person_raising_hand_tone2:	🙋🏼
:person_raising_hand_tone3:	🙋🏽
:person_raising_hand_tone4:	🙋🏾
:person_raising_hand_tone5:	🙋🏿
:person_red_hair:	🧑‍🦰
:person_rowing_boat:	🚣
:person_rowing_boat_tone1:	🚣🏻
:person_rowing_boat_tone2:	🚣🏼
:person_rowing_boat_tone3:	🚣🏽
:person_rowing_boat_tone4:	🚣🏾
:person_rowing_boat_tone5:	🚣🏿
:person_running:	🏃
:person_running_facing_right:	🏃‍➡️
:person_running_tone1:	🏃🏻
:person_running_tone2:	🏃🏼
:person_running_tone3:	🏃🏽
:person_running_tone4:	🏃🏾
:person_running_tone5:	🏃🏿
:person_shrugging:	🤷
:person_shrugging_tone1:	🤷🏻
:person_shrugging_tone2:	🤷🏼
:person_shrugging_tone3:	🤷🏽
:person_shrugging_tone4:	🤷🏾
:person_shrugging_tone5:	🤷🏿
:person_standing:	🧍
:person_surfing:	🏄
:person_surfing_tone1:	🏄🏻
:person_surfing_tone2:	🏄🏼
:person_surfing_tone3:	🏄🏽
:person_surfing_tone4:	🏄🏾
:person_surfing_tone5:	🏄🏿
:person_swimming:	🏊
:person_swimming_tone1:	🏊🏻
:person_swimming_tone2:	🏊🏼
:person_swimming_tone3:	🏊🏽
:person_swimming_tone4:	🏊🏾
:person_swimming_tone5:	🏊🏿
:person_taking_bath:	🛀
:person_tipping_hand:	💁
:person_tipping_hand_tone1:	💁🏻
:person_tipping_hand_tone2:	💁🏼
:person_tipping_hand_tone3:	💁🏽
:person_tipping_hand_tone4:	💁🏾
:person_tipping_hand_tone5:	💁🏿
:person_walking:	🚶
:person_walking_facing_right:	🚶‍➡️
:person_walking_tone1:	🚶🏻
:person_walking_tone2:	🚶🏼
:person_walking_tone3:	🚶🏽
:person_walking_tone4:	🚶🏾
:person_walking_tone5:	🚶🏿
:person_wearing_turban:	👳
:person_wearing_turban_tone1:	👳🏻
:person_wearing_turban_tone2:	👳🏼
:person_wearing_turban_tone3:	👳🏽
:person_wearing_turban_tone4:	👳🏾
:person_wearing_turban_tone5:	👳🏿
:person_white_hair:	🧑‍🦳
:person_with_ball:	⛹️‍♂️
:person_with_blond_hair:	👱‍♂️
:person_with_crown:	🫅
:person_with_headscarf:	🧕
:person_with_pouting_face:	🙎‍♀️
:person_with_probing_cane:	🧑‍🦯
:person_with_skullcap:	👲
:person_with_turban:	👳
:person_with_veil:	👰
:person_with_white_cane:	🧑‍🦯
:person_with_white_cane_facing_right:	🧑‍🦯‍➡️
:peru:	🇵🇪
:petri_dish:	🧫
:philippines:	🇵🇭
:phoenix:	🐦‍🔥
:phone:	☎️
:pick:	⛏️
:pickup_truck:	🛻
:pie:	🥧
:pig:	🐷
:pig2:	🐖
:pig_face:	🐷
:pig_nose:	🐽
:pile_of_poo:	💩
:pill:	💊
:pilot:	🧑‍✈️
:pinata:	🪅
:pinched_fingers:	🤌
:pinching_hand:	🤏
:pine_decoration:	🎍
:pineapple:	🍍
:ping_pong:	🏓
:pink_heart:	🩷
:pirate_flag:	🏴‍☠️
:pisces:	♓
:pitcairn_islands:	🇵🇳
:pizza:	🍕
:piñata:	🪅
:placard:	🪧
:place_of_worship:	🛐
:plate_with_cutlery:	🍽️
:play_button:	▶
:play_or_pause_button:	⏯
:play_pause:	⏯
:playground_slide:	🛝
:pleading_face:	🥺
:plunger:	🪠
:plus:	➕
:point_down:	👇
:point_down_tone1:	👇🏻
:point_down_tone2:	👇🏼
:point_down_tone3:	👇🏽
:point_down_tone4:	👇🏾
:point_down_tone5:	👇🏿
:point_left:	👈
:point_left_tone1:	👈🏻
:point_left_tone2:	👈🏼
:point_left_tone3:	👈🏽
:point_left_tone4:	👈🏾
:point_left_tone5:	👈🏿
:point_right:	👉
:point_right_tone1:	👉🏻
:point_right_tone2:	👉🏼
:point_right_tone3:	👉🏽
:point_right_tone4:	👉🏾
:point_right_tone5:	👉🏿
:point_up:	☝️
:point_up_2:	👆
:point_up_2_tone1:	👆🏻
:point_up_2_tone2:	👆🏼
:point_up_2_tone3:	👆🏽
:point_up_2_tone4:	👆🏾
:point_up_2_tone5:	👆🏿
:point_up_tone1:	☝🏻
:point_up_tone2:	☝🏼
:point_up_tone3:	☝🏽
:point_up_tone4:	☝🏾
:point_up_tone5:	☝🏿
:poland:	🇵🇱
:polar_bear:	🐻‍❄️
:police_car:	🚓
:police_car_light:	🚨
:police_officer:	👮
:police_officer_tone1:	👮🏻
:police_officer_tone2:	👮🏼
:police_officer_tone3:	👮🏽
:police_officer_tone4:	👮🏾
:police_officer_tone5:	👮🏿
:policeman:	👮‍♂️
:policewoman:	👮‍♀️
:poodle:	🐩
:pool_8_ball:	🎱
:poop:	💩
:popcorn:	🍿
:portugal:	🇵🇹
:post_office:	🏣
:postal_horn:	📯
:postbox:	📮
:pot_of_food:	🍲
:potable_water:	🚰
:potato:	🥔
:potted_plant:	🪴
:pouch:	👝
:poultry_leg:	🍗
:pound:	💷
:pound_banknote:	💷
:pouring_liquid:	🫗
:pout:	😡
:pouting_cat:	😾
:pouting_face:	🙎
:pouting_man:	🙎‍♂️
:pouting_woman:	🙎‍♀️
:pray:	🙏
:pray_tone1:	🙏🏻
:pray_tone2:	🙏🏼
:pray_tone3:	🙏🏽
:pray_tone4:	🙏🏾
:pray_tone5:	🙏🏿
:prayer_beads:	📿
:pregnant_man:	🫃
:pregnant_person:	🫄
:pregnant_woman:	🤰
:pregnant_woman_tone1:	🤰🏻
:pregnant_woman_tone2:	🤰🏼
:pregnant_woman_tone3:	🤰🏽
:pregnant_woman_tone4:	🤰🏾
:pregnant_woman_tone5:	🤰🏿
:pretzel:	🥨
:previous_track_button:	⏮️
:prince:	🤴
:prince_tone1:	🤴🏻
:prince_tone2:	🤴🏼
:prince_tone3:	🤴🏽
:prince_tone4:	🤴🏾
:prince_tone5:	🤴🏿
:princess:	👸
:princess_tone1:	👸🏻
:princess_tone2:	👸🏼
:princess_tone3:	👸🏽
:princess_tone4:	👸🏾
:princess_tone5:	👸🏿
:printer:	🖨️
:probing_cane:	🦯
:prohibited:	🚫
:projector:	📽
:puerto_rico:	🇵🇷
:punch:	👊
:punch_tone1:	👊🏻
:punch_tone2:	👊🏼
:punch_tone3:	👊🏽
:punch_tone4:	👊🏾
:punch_tone5:	👊🏿
:purple_circle:	🟣
:purple_heart:	💜
:purple_square:	🟪
:purse:	👛
:pushpin:	📌
:put_litter_in_its_place:	🚮
:puzzle_piece:	🧩
:qatar:	🇶🇦
:question:	❓
:rabbit:	🐰
:rabbit2:	🐇
:rabbit_face:	🐰
:raccoon:	🦝
:race_car:	🏎
:racehorse:	🐎
:racing_car:	🏎️
:racing_motorcycle:	🏍️
:radio:	📻
:radio_button:	🔘
:radioactive:	☢
:radioactive_sign:	☢️
:rage:	😡
:railway_car:	🚃
:railway_track:	🛤️
:rain_cloud:	🌧️
:rainbow:	🌈
:rainbow-flag:	🏳️‍🌈
:rainbow_flag:	🏳️‍🌈
:raised_back_of_hand:	🤚
